kdrama_id,drama_name,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop
f56eebd0412f42bdb7a2380d0ab29c73,The Witch's Diner,2021,"['So Jae Hyun', 'Lee Soo Hyun']",['Lee Young Sook'],South Korea,Drama,8,2640,2021-07-16,2021-08-13,Friday,TVING,15+ - Teens 15 or older,"At the age of 28, Jung Jin had everything in life that a person could ever want or need. With a great job and a fantastic boyfriend, Jin was convinced her life was as close to perfect as anyone could ever wish. Little did she know, her perfect world was about to come crashing down around her. Stricken by a string of bad luck, Jin now finds herself without a job, a boyfriend, or a clue as to what to do next. With no better ideas, Jin agrees to open a restaurant with her mother but even that venture ends in bankruptcy. With her mother leaving for the countryside, Jin is left with nothing but a failed business and overwhelming heartache. But after an unexpected encounter with Jo Hee Ra, a sorceress who specializes in granting wishes, things take an unexpected turn for the better.Wishing to borrow Jin’s restaurant to run a restaurant of her own, Jin agrees to the mysterious woman’s request. Soon the place is full of people willing to sell their soul for a taste of Hee Ra’s magical wish-granting dishes. Though thrilled by their success, Jin sometimes wonders if the price of Hee Ra’s dishes isn’t just a little high...(Source: Viki)~~ Adapted from the novel ""The Witch's Diner"" (마녀식당으로 오세요) by Go Sang Hee (구상희).",1869,609
3b267fde9016499cb3a64d525b4bce94,Love On Live,2021,,,South Korea,Drama,5,600,2021-07-15,2021-08-12,Thursday,Naver TV Cast,Not Yet Rated,,59423,99999
d17381edcad24edd8b34d3a6466e00ee,The World of CC,2021,,,South Korea,Drama,8,600,2021-07-12,2021-08-29,"Monday, Sunday",,Not Yet Rated,,55744,99999
2b15b1b97b264c85a56ab42854364276,Our First: Seventeen,2021,['Kim Soo Jung'],,South Korea,Drama,10,600,2021-07-07,2021-08-07,"Wednesday, Saturday",,15+ - Teens 15 or older,"A pure, harmless, no-MSG teen drama depicting the growth process of high school cover song club friends meeting each other and finding their dreams.(Source: Naver) ",6283,7568
1171578051a44b5a93b8c691b6dd1d32,Red Shoes,2021,['Park Ki Hyun'],['Hwang Soon Young'],South Korea,Drama,100,2100,2021-07-05,2021-12-10,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,15+ - Teens 15 or older,"A story about a heartless mother who betrayed her father and turned away from her sick younger brother for love and desire, and a daughter who dreams of revenge against such mother.(Source: Naver) ",8425,7601
6cbb1fa1db7447379032df5d48e54e45,You Are My Spring,2021,"['Jung Ji Hyun', 'Joo Sang Kyu']",['Lee Mi Na'],South Korea,Drama,16,4200,2021-07-05,2021-08-24,"Monday, Tuesday",Netflix tvN,15+ - Teens 15 or older,"When Kang Da Jung finds a job at a five-star hotel, she rises to the manager position faster than any of her fellow employees who were hired at the same time as her. Her problem is that she takes after her mother’s poor choice of men and dates men who are terrible like her father.Meanwhile. Joo Young Do is a psychiatrist who helps others heal their emotional wounds and find the will to live. However, he himself bears his own scars from not having been able to save his younger brother and one of his patients.The two, suffering from traumatic childhoods, form a heartfelt bond when they become entangled in a perplexing local murder case.(Source: Soompi, Netflix)",1884,630
22dca69dbdb74efa9566fa28551fbf5e,The Devil Judge,2021,['Choi Jung Gyu'],['Moon Yoo Seok'],South Korea,Drama,16,4500,2021-07-03,2021-08-22,"Saturday, Sunday",tvN,15+ - Teens 15 or older,"Set in a dystopian version of present-day Korea where daily life is chaos and society has collapsed to the point that people openly voice their distrust and hatred for their leaders. In this world bereft of law and order, Head Trial Judge Kang signals the need for change. His courtroom is the subject of a reality show where he mercilessly punishes the guilty, earning him the ""Devil Judge"" nickname. As a divisive figure with an aura of mystery that belies his true identity and ambitions, the public is unsure whether he is a true hero or someone, knowingly sowing the seeds of discontent in his courtroom. A bitter rivalry has taken shape between the ""Devil Judge"" and the highly ambitious Jung Sun Ah, who has risen from poverty to become a corporate social responsibility foundation director. Into this turbulent world enter two childhood friends on a quest for true justice: rookie Judge Kim Ga On and Police Officer Yoon Soo Hyun. Do they have what it takes to challenge both the scheming Jung Sun Ah and the notorious ""Devil Judge""?(Source: Viki, Wikipedia, Soompi)",170,165
7d4e424bfb8a46078662c8ad89bbc1db,Meeting Plaza,2021,,,South Korea,Drama,8,660,2021-07-01,2021-08-19,Thursday,,13+ - Teens 13 or older,,99999,99999
632f13fd608748b9aa13c29481b2f221,Re-Feel: If Only,2021,,['Choi Yo Ji'],South Korea,Drama,6,,2021-06-30,2021-08-04,Wednesday,,15+ - Teens 15 or older,"A fantasy romantic comedy drama in which the protagonist, who drinks a special coffee that allows them to go back to the past, struggles to capture the hearts of lovers with the power of coffee. (Source: Naver) ",48085,6960
8b764a4531e647e294fa72c880394dbd,Light on Me,2021,['Lee Yoo Yeon'],['Lee Ji Eum'],South Korea,Drama,16,1440,2021-06-29,2021-08-19,"Tuesday, Thursday",Viki,13+ - Teens 13 or older,"Tae Kyung is a 18-year-old high school student. He is also a lifelong loner. But one day, he starts questioning his own judgment and tells a teacher that he no longer wishes to be alone. The problem is, he has no idea how to start going about making new friends. The teacher advises him to join the school’s student council. He agrees, but discovers that making friends may be harder than it seems.He meets the Vice President of the council, Shin Woo, who is cool and level-headed, but also somewhat cold toward him and reluctant to accept Tae Kyung. However, he also meets the super-attractive President of the council: Da On, who appears to take an instant shine to him. The beginnings of a romance appear to be in the cards for Da On and Tae Kyung, but Shin Woo does not seem to approve. Matters are further complicated by the fact that Da On’s close female friend – who secretly loves Da On – is jealous of their closeness, and attempts to drive a wedge between them!(Source: Viki)~~ Adapted from the mobile game “Saebit Boys High School Council"" (새빛남고학생회) by Day7 (데이세븐).",1227,257
60312b4a037647e09ea87d370cd14d00,I'm Not a  Loser,2021,,,South Korea,Drama,4,480,2021-06-26,2021-07-28,,,G - All Ages,,99999,99999
233b24ebb1114c19b52d26a776057ecf,On the Verge of Insanity,2021,['Choi Jung In'],['Jung Do Yoon'],South Korea,Drama,16,4200,2021-06-23,2021-08-26,"Wednesday, Thursday",MBC,15+ - Teens 15 or older,"Veteran Engineer Choi Ban Seok is a developer with the consumer electronics division of Hanmyung Electronics. He is a calm, warm-hearted man with a good sense of humor who is now facing the biggest crisis of his 22-year career. To avoid being included in a round of dismissals, he transfers to the Personnel Department. Despite being unfamiliar with its function, he decides that it is better to endure being there than be without a job. Dang Ja Young, the recently promoted Head of the Personnel Department, is a workaholic who wants to become the company’s first female executive. When Ban Seok first transfers to her department, she doesn’t quite know what to make of him. But, once working together, she finds her life slowly changing.(Source: Asianwiki, MyDramaList)",1700,3286
27aeedbcce7b43b19d04cb808c67a237,"Nevertheless,",2021,"['Kim Ga Ram', 'Jang Ji Yeon']",['Jung Won'],South Korea,Drama,10,4200,2021-06-19,2021-08-21,Saturday,jTBC Netflix,15+ - Teens 15 or older,"Park Jae Eon finds dating a waste of time but likes to flirt. Even though he is friendly and cheerful towards all, he does not pursue others. Park Jae Eon is a master of “push-and-pull” who doesn’t get swept up in emotions. Jae Eon draws firm lines between himself and other people and doesn’t reveal how he feels. Yet when Park Jae Eon meets Yoo Na Bi, he wants to cross those lines. Yoo Na Bi wants to date but doesn’t trust love. After a bitter experience with her first love, she doesn't believe in destiny anymore. But when she meets Park Jae Eon, he has a magical effect on her that challenges Na Bi’s decision to stay aloof.(Source: Soompi, edited by MyDramaList)~~ Adapted from the webtoon ""Nevertheless"" (알고있지만) by Jung Seo (정서).",5953,89
3a11d1bad65f4365bcdf3dbf6a3d8b46,Genesis,2021,['Jang Tae Yoo'],,South Korea,Drama,6,3120,2021-06-18,2021-07-23,Friday,Genie TV,15+ - Teens 15 or older,A man who digs into his mother's mysterious death meeting humans with the same faces as him one by one and becoming embroiled in a bigger conspiracy.(Source: Naver) ,48991,4122
d0b4db4fc9e94886a0cf97584ba24bc0,Voice Season 4: Judgment Hour,2021,"['Shin Yong Hwi', 'Yoon Ra Young']",['Ma Jin Won'],South Korea,Drama,14,3780,2021-06-18,2021-07-31,"Friday, Saturday",tvN,15+ - Teens 15 or older,"A serial killer with enhanced hearing ability, identical to Kang Kwon Joo, appears and starts murdering people using it. Because of this, Kang Kwon Joo is driven into a corner, and she decides to cooperate with Detective Derek Cho to catch the serial killer. Derek Cho, a person of principle who doesn’t allow mistakes, is a team leader from the LAPD (Los Angeles Police Department), a team that deals with criminal gangs. Meanwhile, Kwon Joo has suffered from PTSD since the death of Do Kang Woo, but she still carries out her duties as the leader of the emergency 112 call center. (Source: AsianWiki)",969,1804
831c11a2bd4f4688a9bd44c2a57b2136,So Not Worth it,2021,"['Kwon Ik Joon', 'Kim Jung Shik']","['Seo Eun Jung', 'Baek Ji Hyun']",South Korea,Drama,12,2100,"Jun 18, 2021","Jun 18, 2021",Friday,Netflix,15+ - Teens 15 or older,"New friends, new loves, and new experiences mix together inside a colorful college dormitory in Seoul that's home to students from around the world.Se Wan is a teaching assistant who is in charge of managing the dorm. Jamie is a new student at the dorm from America. Sam is the son of the president of a tteokbokki global food chain who grew up in Australia. Minnie is a student from Thailand who has a lot of fantasies from watching Korean dramas. Hyun Min is a stateless Korean student who was not able to enter the dorm and has to commute five hours each day to school.(Source: Soompi, Netflix)",2915,618
65a21d47d2124e39bf72cb70db93c6ec,Romanced,2021,,,South Korea,Drama,8,900,2021-06-17,2021-08-06,Thursday,,15+ - Teens 15 or older,A quirky and provocative secret romance set in the theatre. A play based on a revenge plot is in progress with both leads keeping their true identities under wraps. (Source: KoreaDaily.com) ,3668,3546
179a8de0480e4349815de69072857ccd,Hospital Playlist Season 2,2021,['Shin Won Ho'],['Lee Woo Jung'],South Korea,Drama,12,6000,2021-06-17,2021-09-16,Thursday,Netflix tvN,15+ - Teens 15 or older,"Everyday is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.(Source: Netflix) ",17,161
34c348eda268405c962332e93fc08532,Yunseul,2021,,,South Korea,Drama,5,540,"Jun 16, 2021","Jun 16, 2021",Wednesday,,Not Yet Rated,"Yunseul is about a story that transcends 1,500 years of time and space from the ancient Three Kingdoms period to the present in Yeosu, Korea. It is a fusion historical fantasy romance drama where three main characters keep being engaged in a love triangle over many reincarnated life-times.(Source: 힐링여수야 on YouTube) ",99999,99999
48b55f43169e418884974f380b0b62c0,On the Turf,2021,,,South Korea,Drama,6,900,2021-06-16,2021-07-12,,,Not Yet Rated,"Lee Xi Jun gets captured by an illegal loan shark to pay back debts that aren't his. He is imprisoned together with another kidnapped guy called Ju Wan and their captor abuses them. He tries to find a way out.(Source: RandomUsagi at MyDramaList)~~ Adapted from the novel ""No Money"" (お金がないっ) by writer Shinozaki Hitoyo (篠崎一夜) and illustrator Kosaka Toru (香坂透). ",62723,15065
cd93c534bbe14d2c9a27e6c886ad7328,Monthly Magazine Home,2021,['Lee Chang Min'],['Myung Soo Hyun'],South Korea,Drama,16,3600,2021-06-16,2021-08-05,"Wednesday, Thursday",iQiyi jTBC,15+ - Teens 15 or older,"Na Young Won is a successful senior editor at the hit monthly magazine Monthly House. Although her glittering journalistic career spans a decade, her home situation is not quite as idyllic as those she spends her time reporting on. In fact, she lives alone in a rented house and happily makes adjustments as she sees fit. But when the magazine’s CEO Yoo Ja Sung buys the house and becomes her fussy new landlord, she is in for a shock.Yoo Ja Sung proves to be a very difficult landlord to keep happy. He grew up in poverty, initially working in the construction industry, but determined to make his fortune through real estate investment. For him, buying the house Na Young Won lives in is little more than another financial transaction. But as the duo starts to get to know one another, their attitudes toward the real estate market – and one another – start to change. Suddenly, Na Young Won starts to ask herself if she would be better off buying her own house...or beginning on an unlikely romance with her firm’s CEO!(Source: Viki)",4152,1162
